2023-07-04 20:33:52 status installed libtsan2:arm64 12.2.0-14
2023-07-04 20:33:52 configure libbinutils:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked libbinutils:arm64 2.40-2
2023-07-04 20:33:52 status half-configured libbinutils:arm64 2.40-2
2023-07-04 20:33:52 status installed libbinutils:arm64 2.40-2
2023-07-04 20:33:52 configure libisl23:arm64 0.25-1 <none>
2023-07-04 20:33:52 status unpacked libisl23:arm64 0.25-1
2023-07-04 20:33:52 status half-configured libisl23:arm64 0.25-1
2023-07-04 20:33:52 status installed libisl23:arm64 0.25-1
2023-07-04 20:33:52 configure libc-dev-bin:arm64 2.36-9 <none>
2023-07-04 20:33:52 status unpacked libc-dev-bin:arm64 2.36-9
2023-07-04 20:33:52 status half-configured libc-dev-bin:arm64 2.36-9
2023-07-04 20:33:52 status installed libc-dev-bin:arm64 2.36-9
2023-07-04 20:33:52 configure libcc1-0:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libcc1-0:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libcc1-0:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libcc1-0:arm64 12.2.0-14
2023-07-04 20:33:52 configure liblsan0:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked liblsan0:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured liblsan0:arm64 12.2.0-14
2023-07-04 20:33:52 status installed liblsan0:arm64 12.2.0-14
2023-07-04 20:33:52 configure libitm1:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libitm1:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libitm1:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libitm1:arm64 12.2.0-14
2023-07-04 20:33:52 configure libctf0:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked libctf0:arm64 2.40-2
2023-07-04 20:33:52 status half-configured libctf0:arm64 2.40-2
2023-07-04 20:33:52 status installed libctf0:arm64 2.40-2
2023-07-04 20:33:52 configure cpp-12:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked cpp-12:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured cpp-12:arm64 12.2.0-14
2023-07-04 20:33:52 status installed cpp-12:arm64 12.2.0-14
2023-07-04 20:33:52 configure pkgconf:arm64 1.8.1-1 <none>
2023-07-04 20:33:52 status unpacked pkgconf:arm64 1.8.1-1
2023-07-04 20:33:52 status half-configured pkgconf:arm64 1.8.1-1
2023-07-04 20:33:52 status installed pkgconf:arm64 1.8.1-1
2023-07-04 20:33:52 configure libgprofng0:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked libgprofng0:arm64 2.40-2
2023-07-04 20:33:52 status half-configured libgprofng0:arm64 2.40-2
2023-07-04 20:33:52 status installed libgprofng0:arm64 2.40-2
2023-07-04 20:33:52 configure libgcc-12-dev:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libgcc-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libgcc-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libgcc-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 configure pkg-config:arm64 1.8.1-1 <none>
2023-07-04 20:33:52 status unpacked pkg-config:arm64 1.8.1-1
2023-07-04 20:33:52 status half-configured pkg-config:arm64 1.8.1-1
2023-07-04 20:33:52 status installed pkg-config:arm64 1.8.1-1
2023-07-04 20:33:52 configure cpp:arm64 4:12.2.0-3 <none>
2023-07-04 20:33:52 status unpacked cpp:arm64 4:12.2.0-3
2023-07-04 20:33:52 status half-configured cpp:arm64 4:12.2.0-3
2023-07-04 20:33:52 status installed cpp:arm64 4:12.2.0-3
2023-07-04 20:33:52 configure libc6-dev:arm64 2.36-9 <none>
2023-07-04 20:33:52 status unpacked libc6-dev:arm64 2.36-9
2023-07-04 20:33:52 status half-configured libc6-dev:arm64 2.36-9
2023-07-04 20:33:52 status installed libc6-dev:arm64 2.36-9
2023-07-04 20:33:52 configure libstdc++-12-dev:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked libstdc++-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured libstdc++-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 status installed libstdc++-12-dev:arm64 12.2.0-14
2023-07-04 20:33:52 configure binutils-aarch64-linux-gnu:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked binutils-aarch64-linux-gnu:arm64 2.40-2
2023-07-04 20:33:52 status half-configured binutils-aarch64-linux-gnu:arm64 2.40-2
2023-07-04 20:33:52 status installed binutils-aarch64-linux-gnu:arm64 2.40-2
2023-07-04 20:33:52 configure binutils:arm64 2.40-2 <none>
2023-07-04 20:33:52 status unpacked binutils:arm64 2.40-2
2023-07-04 20:33:52 status half-configured binutils:arm64 2.40-2
2023-07-04 20:33:52 status installed binutils:arm64 2.40-2
2023-07-04 20:33:52 configure gcc-12:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked gcc-12:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured gcc-12:arm64 12.2.0-14
2023-07-04 20:33:52 status installed gcc-12:arm64 12.2.0-14
2023-07-04 20:33:52 configure g++-12:arm64 12.2.0-14 <none>
2023-07-04 20:33:52 status unpacked g++-12:arm64 12.2.0-14
2023-07-04 20:33:52 status half-configured g++-12:arm64 12.2.0-14
2023-07-04 20:33:52 status installed g++-12:arm64 12.2.0-14
2023-07-04 20:33:52 configure gcc:arm64 4:12.2.0-3 <none>
2023-07-04 20:33:52 status unpacked gcc:arm64 4:12.2.0-3
2023-07-04 20:33:52 status half-configured gcc:arm64 4:12.2.0-3
2023-07-04 20:33:52 status installed gcc:arm64 4:12.2.0-3
2023-07-04 20:33:52 configure g++:arm64 4:12.2.0-3 <none>
2023-07-04 20:33:52 status unpacked g++:arm64 4:12.2.0-3
2023-07-04 20:33:52 status half-configured g++:arm64 4:12.2.0-3
2023-07-04 20:33:52 status installed g++:arm64 4:12.2.0-3
2023-07-04 20:33:52 trigproc libc-bin:arm64 2.36-9 <none>
2023-07-04 20:33:52 status half-configured libc-bin:arm64 2.36-9
2023-07-04 20:33:52 status installed libc-bin:arm64 2.36-9
